11334,26
11335,40
11336,15
11337,96
11338,22
11339,68
11340,26
11341,36
11342,15
11343,44
11344,61
11345,31
11346,70
11347,4
11348,23
11349,0
11350,3
11351,49
11352,48
11353,94
11354,54
11355,6
11356,96
11357,36
11358,42
11359,63
11360,28
11361,76
11362,15
11363,25
11364,28
11365,58
11366,52
11367,84
11368,13
11369,69
11370,20
11371,19
11372,30
11373,63
11374,66
11375,25
11376,31
11377,14
11378,77
11379,35
11380,5
11381,32
11382,1
11383,78
11384,97
11385,43
11386,2
11387,58
11388,11
11389,73
11390,56
11391,78
11392,99
11393,91
11394,40
11395,0
11396,10
11397,4
11398,100
11399,18
11400,14
11401,85
11402,20
11403,76
11404,66
11405,56
11406,62
11407,57
11408,35
11409,79
11410,43
11411,61
11412,32
11413,60
11414,41
11415,37
11416,32
11417,63
11418,13
11419,76
11420,98
11421,76
11422,88
11423,41
11424,16
11425,45
11426,29
11427,55
11428,32
11429,50
11430,96
11431,31
11432,58
11433,92
11434,43
11435,71
11436,4
11437,55
11438,3
11439,22
11440,7
11441,54
11442,91
11443,2
11444,100
11445,84
11446,18
11447,32
11448,73
11449,64
11450,45
11451,78
11452,22
11453,86
11454,58
11455,46
11456,28
11457,19
11458,6
11459,60
11460,80
11461,15
11462,65
11463,12
11464,65
11465,86
11466,73
11467,94
11468,4
11469,85
11470,90
11471,67
11472,95
11473,17
11474,44
11475,49
11476,16
11477,27
11478,58
11479,15
11480,97
11481,83
11482,78
11483,41
11484,91
11485,7
11486,13
11487,20
11488,18
11489,85
11490,56
11491,55
11492,87
11493,87
11494,31
11495,77
11496,47
11497,63
11498,55
11499,18
11500,81
11501,35
11502,0
11503,14
11504,5
11505,46
11506,34
11507,94
11508,7
11509,11
11510,97
11511,74
11512,37
11513,34
11514,7
11515,65
11516,45
11517,62
11518,69
11519,83
11520,38
11521,85
11522,39
11523,96
11524,100
11525,89
11526,44
11527,86
11528,28
11529,26
11530,24
11531,18
11532,23
11533,78
11534,45
11535,10
11536,4
11537,24
11538,69
11539,95
11540,43
11541,66
11542,52
11543,32
11544,79
11545,93
11546,68
11547,11
11548,63
11549,74
11550,11
11551,32
11552,33
11553,40
11554,68
11555,5
11556,81
11557,14
11558,34
11559,82
11560,96
11561,78
11562,23
11563,84
11564,65
11565,55
11566,85
11567,20
11568,16
11569,35
11570,16
11571,86
11572,66
11573,90
11574,1
11575,18
11576,83
11577,92
11578,36
11579,95
11580,34
11581,67
11582,94
11583,17
11584,84
11585,88
11586,54
11587,11
11588,82
11589,38
11590,35
11591,98
11592,89
11593,70
11594,54
11595,70
11596,11
11597,0
11598,66
11599,31
11600,21
11601,69
11602,79
11603,56
11604,5
11605,89
11606,0
11607,28
11608,95
11609,11
11610,40
11611,61
11612,8
11613,5
11614,40
11615,34
11616,96
11617,67
11618,60
11619,66
11620,39
11621,15
11622,59
11623,74
11624,41
11625,55
11626,69
11627,51
11628,56
11629,4
11630,91
11631,21
11632,93
11633,2
11634,21
11635,8
11636,21
11637,12
11638,64
11639,61
11640,38
11641,80
11642,54
11643,9
11644,95
11645,32
11646,57
11647,88
11648,66
11649,65
11650,25
11651,21
11652,64
11653,13
11654,90
11655,56
11656,37
11657,45
11658,64
11659,57
11660,64
11661,51
11662,55
11663,62
11664,54
11665,30
11666,27
11667,2
11668,73
11669,1
11670,0
11671,97
11672,29
11673,24
11674,87
11675,55
11676,14
11677,59
11678,49
11679,2
11680,60
11681,69
11682,49
11683,15
11684,9
11685,95
11686,35
11687,12
11688,70
11689,45
11690,73
11691,31
11692,59
11693,93
11694,1
11695,4
11696,83
11697,92
11698,43
11699,38
11700,66
11701,24
11702,6
11703,18
11704,52
11705,35
11706,50
11707,28
11708,36
11709,79
11710,63
11711,82
11712,36
11713,15
11714,81
11715,85
11716,2
11717,87
11718,63
11719,32
11720,13
11721,60
11722,76
11723,42
11724,11
11725,6
11726,51
11727,92
11728,3
11729,76
11730,62
11731,48
11732,78
11733,29
11734,72
11735,78
11736,40
11737,49
11738,49
11739,69
11740,43
11741,9
11742,98
11743,5
11744,91
11745,57
11746,44
11747,25
11748,15
11749,45
11750,18
11751,96
11752,4
11753,11
11754,57
11755,64
11756,17
11757,51
11758,97
11759,70
11760,82
11761,72
11762,67
11763,47
11764,89
11765,34
11766,1
11767,30
11768,52
11769,2
11770,92
11771,35
11772,21
11773,51
11774,37
11775,64
11776,41
11777,77
11778,83
11779,58
11780,34
11781,50
11782,64
11783,20
11784,79
11785,55
11786,91
11787,36
11788,7
11789,9
11790,56
11791,10
11792,47
11793,86
11794,35
11795,6
11796,92
11797,22
11798,25
11799,66
11800,24
11801,26
11802,20
11803,10
11804,70
11805,12
11806,21
11807,21
11808,100
11809,78
11810,61
11811,19
11812,47
11813,60
11814,84
11815,72
11816,19
11817,5
11818,44
11819,59
11820,38
11821,90
11822,60
11823,75
11824,24
11825,57
11826,44
11827,70
11828,26
11829,88
11830,73
11831,69
11832,31
11833,63
11834,25
11835,66
11836,47
11837,56
11838,27
11839,37
11840,2
11841,49
11842,59
11843,45
11844,72
11845,18
11846,91
11847,94
11848,4
11849,81
11850,88
11851,57
11852,69
11853,82
11854,64
11855,62
11856,72
11857,28
11858,8
11859,93
11860,4
11861,63
11862,69
11863,0
11864,28
11865,62
11866,0
11867,55
11868,58
11869,99
11870,35
11871,4
11872,65
11873,100
11874,95
11875,57
11876,42
11877,77
11878,96
11879,35
11880,21
11881,45
11882,70
11883,57
11884,61
11885,98
11886,83
11887,18
11888,76
11889,59
11890,2
11891,33
11892,38
11893,79
11894,51
11895,16
11896,62
11897,60
11898,17
11899,46
11900,77
11901,96
11902,16
11903,67
11904,96
11905,12
11906,29
11907,73
11908,94
11909,85
11910,7
11911,58
11912,95
11913,23
11914,56
11915,58
11916,48
11917,78
11918,22
11919,69
11920,57
11921,39
11922,79
11923,75
11924,86
11925,44
11926,12
11927,76
11928,3
11929,53
11930,66
11931,66
11932,82
11933,68
11934,32
11935,89
11936,84
11937,56
11938,18
11939,29
11940,34
11941,57
11942,31
11943,36
11944,55
11945,27
11946,46
11947,68
11948,7
11949,84
11950,35
11951,44
11952,15
11953,78
11954,93
11955,16
11956,91
11957,24
11958,43
11959,3
11960,48
11961,43
11962,70
11963,10
11964,63
11965,78
11966,51
11967,98
11968,100
11969,79
11970,20
11971,75
11972,16
11973,78
11974,57
11975,29
11976,89
11977,88
11978,87
11979,58
11980,76
11981,62
11982,11
11983,42
11984,45
11985,30
11986,49
11987,13
11988,26
11989,91
11990,76
11991,74
11992,98
11993,63
11994,88
11995,76
11996,60
11997,52
11998,28
11999,86
12000,93
12001,29
12002,85
12003,84
12004,5
12005,25
12006,43
12007,70
12008,29
12009,25
12010,61
12011,78
12012,5
12013,80
12014,9
12015,65
12016,7
12017,39
12018,44
12019,91
12020,42
12021,60
12022,38
12023,54
12024,19
12025,31
12026,94
12027,87
12028,68
12029,46
12030,57
12031,52
12032,91
12033,16
12034,95
12035,90
12036,73
12037,32
12038,4
12039,1
12040,92
12041,17
12042,68
12043,67
12044,49
12045,33
12046,3
12047,5
12048,1
12049,80
12050,75
12051,31
12052,40
12053,53
12054,58
12055,2
12056,63
12057,31
12058,87
12059,80
12060,11
12061,50
12062,1
12063,74
12064,31
12065,52
12066,53
12067,70
12068,1
12069,85
12070,6
12071,99
12072,15
12073,35
12074,28
12075,49
12076,75
12077,97
12078,33
12079,25
12080,74
12081,44
12082,18
12083,47
12084,29
12085,47
12086,44
12087,56
12088,69
12089,31
12090,79
12091,7
12092,46
12093,23
12094,95
12095,76
12096,47
12097,38
12098,37
12099,97
12100,79
12101,79
12102,47
12103,60
12104,75
12105,5
12106,23
12107,48
12108,97
12109,70
12110,67
12111,2
12112,83
12113,57
12114,58
12115,90
12116,74
12117,13
12118,77
12119,89
12120,2
12121,77
12122,76
12123,21
12124,100
12125,93
12126,82
12127,64
12128,34
12129,94
12130,31
12131,88
12132,91
12133,77
12134,32
12135,47
12136,38
12137,18
12138,81
12139,70
12140,0
12141,20
12142,41
12143,37
12144,37
12145,17
12146,77
12147,43
12148,99
12149,79
12150,4
12151,34
12152,66
12153,74
12154,4
12155,1
12156,59
12157,38
12158,34
12159,34
12160,0
12161,24
12162,9
12163,76
12164,56
12165,95
12166,51
12167,43
12168,55
12169,51
12170,65
12171,10
12172,73
12173,12
12174,17
12175,66
12176,54
12177,97
12178,52
12179,57
12180,84
12181,65
12182,89
12183,38
12184,55
12185,28
12186,77
12187,98
12188,10
12189,36
12190,93
12191,33
12192,58
12193,99
12194,36
12195,19
12196,77
12197,59
12198,50
12199,35
12200,83
12201,85
12202,87
12203,3
12204,3
12205,63
12206,16
12207,31
12208,17
12209,2
12210,38
12211,27
12212,28
12213,59
12214,29
12215,63
12216,75
12217,52
12218,60
12219,2
12220,3
12221,14
12222,79
12223,28
12224,75
12225,30
12226,39
12227,77
12228,75
12229,65
12230,59
12231,79
12232,2
12233,47
12234,4
12235,29
12236,96
12237,84
12238,37
12239,98
12240,16
12241,56
12242,63
12243,34
12244,75
12245,32
12246,69
12247,80
12248,24
12249,60
12250,3
12251,95
12252,40
12253,57
12254,60
12255,94
12256,22
12257,37
12258,20
12259,79
12260,27
12261,2
12262,59
12263,89
12264,88
12265,37
12266,81
12267,37
12268,11
12269,56
12270,95
12271,33
12272,82
12273,25
12274,76
12275,14
12276,79
12277,81
12278,48
12279,79
12280,53
12281,54
12282,69
12283,95
12284,99
12285,96
12286,98
12287,24
12288,43
12289,81
12290,89
12291,69
12292,71
12293,27
12294,33
12295,61
12296,22
12297,91
12298,55
12299,46
12300,15
12301,83
12302,28
12303,75
12304,34
12305,82
12306,86
12307,61
12308,2
12309,79
12310,3
12311,74
12312,63
12313,56
12314,33
12315,65
12316,87
12317,64
12318,66
12319,22
12320,84
12321,42
12322,100
12323,47
12324,45
12325,23
12326,46
12327,83
12328,68
12329,44
12330,74
12331,77
12332,88
12333,7
12334,47
12335,18
12336,64
12337,87
12338,96
12339,39
12340,74
12341,60
12342,70
12343,57
12344,6
12345,74
12346,65
12347,98
12348,85
12349,89
12350,8
12351,68
12352,87
12353,90
12354,43
12355,41
12356,2
12357,52
12358,75
12359,19
12360,11
12361,35
12362,27
12363,35
12364,65
12365,85
12366,28
12367,41
12368,7
12369,74
12370,39
12371,83
12372,13
12373,61
12374,80
12375,38
12376,74
12377,79
12378,22
12379,39
12380,45
12381,22
12382,81
12383,32
12384,17
12385,95
12386,25
12387,37
12388,99
12389,3
12390,66
12391,42
12392,17
12393,7
12394,56
12395,23
12396,30
12397,7
12398,78
12399,11
12400,74
12401,10
12402,13
12403,72
12404,70
12405,34
12406,95
12407,35
12408,64
12409,42
12410,71
12411,9
12412,95
12413,96
12414,22
12415,81
12416,36
12417,78
12418,19
12419,78
12420,4
12421,33
12422,91
12423,46
12424,3
12425,6
12426,33
12427,5
12428,39
12429,34
12430,54
12431,32
12432,59
12433,24
12434,4
12435,24
12436,80
12437,98
12438,41
12439,32
12440,39
12441,25
12442,63
12443,70
12444,45
12445,98
12446,85
12447,56
12448,24
12449,29
12450,14
12451,75
12452,35
12453,91
12454,93
12455,30
12456,9
12457,81
12458,39
12459,71
12460,47
12461,8
12462,44
12463,100
12464,88
12465,43
12466,49
12467,48
12468,93
12469,6
12470,18
12471,31
12472,74
12473,8
12474,89
12475,95
12476,11
12477,24
12478,1
12479,7
12480,15
12481,61
12482,34
12483,12
12484,34
12485,40
12486,81
12487,72
12488,98
12489,26
12490,41
12491,79
12492,69
12493,51
12494,73
12495,46
12496,31
12497,44
12498,58
12499,90
12500,77
12501,0
12502,6
12503,85
12504,77
12505,59
12506,41
12507,1
12508,8
12509,69
12510,50
12511,50
12512,37
12513,57
12514,63
12515,30
12516,34
12517,24
12518,80
12519,86
12520,81
12521,83
12522,14
12523,76
12524,79
12525,55
12526,51
12527,96
12528,73
12529,64
12530,18
12531,96
12532,100
12533,28
12534,86
12535,82
12536,51
12537,4
12538,73
12539,94
12540,10
12541,18
12542,15
12543,15
12544,55
12545,61
12546,63
12547,27
12548,27
12549,11
12550,7
12551,33
12552,39
12553,66
12554,8
12555,49
12556,7
12557,92
12558,0
12559,6
12560,46
12561,70
12562,38
12563,14
12564,32
12565,77
12566,31
12567,2
12568,23
12569,19
12570,61
12571,29
12572,51
12573,31
12574,69
12575,46
12576,55
12577,37
12578,56
12579,27
12580,31
12581,7
12582,15
12583,13
12584,47
12585,65
12586,35
12587,88
12588,89
12589,0
12590,70
12591,31
12592,6
12593,62
12594,29
12595,36
12596,15
12597,58
12598,61
12599,62
12600,58
12601,24
12602,26
12603,83
12604,77
12605,44
12606,66
12607,47
12608,78
12609,79
12610,88
12611,13
12612,55
12613,74
12614,15
12615,60
12616,13
12617,89
12618,100
12619,94
12620,72
12621,18
12622,62
12623,13
12624,3
12625,14
12626,7
12627,47
12628,93
12629,52
12630,33
12631,69
12632,41
12633,12
12634,9
12635,85
12636,94
12637,19
12638,43
12639,1
12640,12
12641,25
12642,76
12643,82
12644,64
12645,22
12646,53
12647,54
12648,59
12649,90
12650,50
12651,95
12652,6
12653,34
12654,92
12655,31
12656,55
12657,17
12658,9
12659,97
12660,53
12661,77
12662,19
12663,9
12664,10
12665,55
12666,72
12667,48
12668,98
12669,44
12670,37
12671,84
12672,15
12673,6
12674,60
12675,41
12676,39
12677,20
12678,68
12679,1
12680,67
12681,23
12682,74
12683,65
12684,14
12685,76
12686,29
12687,100
12688,70
12689,10
12690,3
12691,12
12692,14
12693,76
12694,12
12695,77
12696,68
12697,36
12698,78
12699,31
12700,53
12701,87
12702,66
12703,49
12704,51
12705,68
12706,97
12707,73
12708,20
12709,29
12710,69
12711,68
12712,32
12713,7
12714,14
12715,60
12716,6
12717,8
12718,87
12719,26
12720,38
12721,33
12722,66
12723,69
12724,82
12725,58
12726,24
12727,42
12728,56
12729,90
12730,42
12731,7
12732,0
12733,84
12734,76
12735,12
12736,34
12737,46
12738,76
12739,13
12740,50
12741,67
12742,65
12743,30
12744,41
12745,91
12746,53
12747,38
12748,66
12749,53
12750,28
12751,10
12752,43
12753,73
12754,46
12755,11
12756,89
12757,73
12758,45
12759,11
12760,8
12761,52
12762,23
12763,89
12764,51
12765,53
12766,9
12767,0
12768,4
12769,78
12770,24
12771,15
12772,27
12773,55
12774,15
12775,82
12776,5
12777,38
12778,16
12779,27
12780,76
12781,11
12782,47
12783,86
12784,80
12785,76
12786,72
12787,11
12788,59
12789,82
12790,21
12791,98
12792,24
12793,60
12794,17
12795,17
12796,61
12797,50
12798,51
12799,0
