10000,JEwcI,2017-2-1,649
10000,JEwcI,2017-3-1,1186
10000,JEwcI,2017-4-1,313
10000,JEwcI,2017-5-1,474
10000,JEwcI,2017-6-1,22
10000,JEwcI,2017-7-1,168
10000,JEwcI,2017-8-1,18
10000,JEwcI,2017-9-1,787
10000,JEwcI,2017-10-1,1905
10000,JEwcI,2017-11-1,1958
10000,JEwcI,2017-12-1,1391
10000,JEwcI,2017-1-2,202
10000,JEwcI,2017-2-2,1625
10000,JEwcI,2017-3-2,477
10000,JEwcI,2017-4-2,414
10000,JEwcI,2017-5-2,1314
10000,JEwcI,2017-6-2,1824
10000,JEwcI,2017-7-2,1334
10000,JEwcI,2017-8-2,1874
10000,JEwcI,2017-9-2,372
10000,JEwcI,2017-10-2,159
10000,JEwcI,2017-11-2,1833
10000,JEwcI,2017-12-2,70
10000,JEwcI,2017-1-3,1487
10000,JEwcI,2017-2-3,297
10000,JEwcI,2017-3-3,1518
10000,JEwcI,2017-4-3,177
10000,JEwcI,2017-5-3,1773
10000,JEwcI,2017-6-3,270
10000,JEwcI,2017-7-3,1763
10000,JEwcI,2017-8-3,668
10000,JEwcI,2017-9-3,1192
10000,JEwcI,2017-10-3,1985
10000,JEwcI,2017-11-3,1102
10000,JEwcI,2017-12-3,480
10000,JEwcI,2017-1-4,1213
10000,JEwcI,2017-2-4,1627
10000,JEwcI,2017-3-4,802
10000,JEwcI,2017-4-4,99
10000,JEwcI,2017-5-4,527
10000,JEwcI,2017-6-4,625
10000,JEwcI,2017-7-4,1543
10000,JEwcI,2017-8-4,1924
10000,JEwcI,2017-9-4,1023
10000,JEwcI,2017-10-4,1972
10000,JEwcI,2017-11-4,1061
10000,JEwcI,2017-12-4,181
10000,JEwcI,2017-1-5,1003
10000,JEwcI,2017-2-5,1432
10000,JEwcI,2017-3-5,1505
10000,JEwcI,2017-4-5,1593
10000,JEwcI,2017-5-5,725
10000,JEwcI,2017-6-5,1031
10000,JEwcI,2017-7-5,492
10000,JEwcI,2017-8-5,142
10000,JEwcI,2017-9-5,1222
10000,JEwcI,2017-10-5,1286
10000,JEwcI,2017-11-5,1064
10000,JEwcI,2017-12-5,1900
10000,JEwcI,2017-1-6,1187
10000,JEwcI,2017-2-6,360
10000,JEwcI,2017-3-6,413
10000,JEwcI,2017-4-6,974
10000,JEwcI,2017-5-6,270
10000,JEwcI,2017-6-6,1170
10000,JEwcI,2017-7-6,235
10000,JEwcI,2017-8-6,833
10000,JEwcI,2017-9-6,1711
10000,JEwcI,2017-10-6,1760
10000,JEwcI,2017-11-6,896
10000,JEwcI,2017-12-6,667
10000,JEwcI,2017-1-7,1285
10000,JEwcI,2017-2-7,550
10000,JEwcI,2017-3-7,140
10000,JEwcI,2017-4-7,1694
10000,JEwcI,2017-5-7,695
10000,JEwcI,2017-6-7,1624
10000,JEwcI,2017-7-7,19
10000,JEwcI,2017-8-7,125
10000,JEwcI,2017-9-7,576
10000,JEwcI,2017-10-7,1694
10000,JEwcI,2017-11-7,658
10000,JEwcI,2017-12-7,302
10000,JEwcI,2017-1-8,1371
10000,JEwcI,2017-2-8,466
10000,JEwcI,2017-3-8,678
10000,JEwcI,2017-4-8,593
10000,JEwcI,2017-5-8,1851
10000,JEwcI,2017-6-8,1484
10000,JEwcI,2017-7-8,1018
10000,JEwcI,2017-8-8,464
10000,JEwcI,2017-9-8,1119
10000,JEwcI,2017-10-8,1152
10000,JEwcI,2017-11-8,800
10000,JEwcI,2017-12-8,87
10000,JEwcI,2017-1-9,1060
10000,JEwcI,2017-2-9,1926
10000,JEwcI,2017-3-9,1010
10000,JEwcI,2017-4-9,757
10000,JEwcI,2017-5-9,170
10000,JEwcI,2017-6-9,315
10000,JEwcI,2017-7-9,1576
10000,JEwcI,2017-8-9,227
10000,JEwcI,2017-9-9,43
10000,JEwcI,2017-10-9,758
10000,JEwcI,2017-11-9,1164
10000,JEwcI,2017-12-9,1109
10000,JEwcI,2017-1-10,1882
10000,JEwcI,2017-2-10,1086
10000,JEwcI,2017-3-10,1565
10000,JEwcI,2017-4-10,1487
10000,JEwcI,2017-5-10,1577
10000,JEwcI,2017-6-10,474
10000,JEwcI,2017-7-10,625
10000,JEwcI,2017-8-10,1627
10000,JEwcI,2017-9-10,1629
10000,JEwcI,2017-10-10,1928
10000,JEwcI,2017-11-10,1423
10000,JEwcI,2017-12-10,520
10000,JEwcI,2017-1-11,902
10000,JEwcI,2017-2-11,962
10000,JEwcI,2017-3-11,123
10000,JEwcI,2017-4-11,596
10000,JEwcI,2017-5-11,1737
10000,JEwcI,2017-6-11,1261
10000,JEwcI,2017-7-11,195
10000,JEwcI,2017-8-11,525
10000,JEwcI,2017-9-11,1264
10000,JEwcI,2017-10-11,260
10000,JEwcI,2017-11-11,202
10000,JEwcI,2017-12-11,116
10000,JEwcI,2017-1-12,1030
10000,JEwcI,2017-2-12,326
10000,JEwcI,2017-3-12,1011
10000,JEwcI,2017-4-12,771
10000,JEwcI,2017-5-12,411
10000,JEwcI,2017-6-12,1547
10000,JEwcI,2017-7-12,1153
10000,JEwcI,2017-8-12,1520
10000,JEwcI,2017-9-12,1790
10000,JEwcI,2017-10-12,924
10000,JEwcI,2017-11-12,188
10000,JEwcI,2017-12-12,1763
10000,JEwcI,2017-1-13,940
10000,JEwcI,2017-2-13,851
10000,JEwcI,2017-3-13,662
10000,JEwcI,2017-4-13,1829
10000,JEwcI,2017-5-13,900
10000,JEwcI,2017-6-13,1713
10000,JEwcI,2017-7-13,958
10000,JEwcI,2017-8-13,1578
10000,JEwcI,2017-9-13,365
10000,JEwcI,2017-10-13,1007
10000,JEwcI,2017-11-13,1477
10000,JEwcI,2017-12-13,1200
10000,JEwcI,2017-1-14,58
10000,JEwcI,2017-2-14,439
10000,JEwcI,2017-3-14,303
10000,JEwcI,2017-4-14,760
10000,JEwcI,2017-5-14,1357
10000,JEwcI,2017-6-14,324
10000,JEwcI,2017-7-14,477
10000,JEwcI,2017-8-14,1108
10000,JEwcI,2017-9-14,1113
10000,JEwcI,2017-10-14,887
10000,JEwcI,2017-11-14,1801
10000,JEwcI,2017-12-14,850
10000,JEwcI,2017-1-15,460
10000,JEwcI,2017-2-15,428
10000,JEwcI,2017-3-15,993
10000,JEwcI,2017-4-15,1384
10000,JEwcI,2017-5-15,1405
10000,JEwcI,2017-6-15,540
10000,JEwcI,2017-7-15,1111
10000,JEwcI,2017-8-15,704
10000,JEwcI,2017-9-15,835
10000,JEwcI,2017-10-15,356
10000,JEwcI,2017-11-15,72
10000,JEwcI,2017-12-15,1350
10000,JEwcI,2017-1-16,823
10000,JEwcI,2017-2-16,485
10000,JEwcI,2017-3-16,556
10000,JEwcI,2017-4-16,1216
10000,JEwcI,2017-5-16,1626
10000,JEwcI,2017-6-16,1357
10000,JEwcI,2017-7-16,526
10000,JEwcI,2017-8-16,1357
10000,JEwcI,2017-9-16,1337
10000,JEwcI,2017-10-16,1271
10000,JEwcI,2017-11-16,1869
10000,JEwcI,2017-12-16,1361
10000,JEwcI,2017-1-17,896
10000,JEwcI,2017-2-17,1022
10000,JEwcI,2017-3-17,1617
10000,JEwcI,2017-4-17,112
10000,JEwcI,2017-5-17,717
10000,JEwcI,2017-6-17,696
10000,JEwcI,2017-7-17,1585
10000,JEwcI,2017-8-17,41
10000,JEwcI,2017-9-17,423
10000,JEwcI,2017-10-17,129
10000,JEwcI,2017-11-17,229
10000,JEwcI,2017-12-17,565
10000,JEwcI,2017-1-18,559
10000,JEwcI,2017-2-18,932
10000,JEwcI,2017-3-18,296
10000,JEwcI,2017-4-18,1855
10000,JEwcI,2017-5-18,53
10000,JEwcI,2017-6-18,962
10000,JEwcI,2017-7-18,1584
10000,JEwcI,2017-8-18,1734
10000,JEwcI,2017-9-18,654
10000,JEwcI,2017-10-18,972
10000,JEwcI,2017-11-18,1457
10000,JEwcI,2017-12-18,369
10000,JEwcI,2017-1-19,532
10000,JEwcI,2017-2-19,963
10000,JEwcI,2017-3-19,607
10000,JEwcI,2017-4-19,483
10000,JEwcI,2017-5-19,911
10000,JEwcI,2017-6-19,1635
10000,JEwcI,2017-7-19,67
10000,JEwcI,2017-8-19,848
10000,JEwcI,2017-9-19,675
10000,JEwcI,2017-10-19,938
10000,JEwcI,2017-11-19,223
10000,JEwcI,2017-12-19,142
10000,JEwcI,2017-1-20,1754
10000,JEwcI,2017-2-20,511
10000,JEwcI,2017-3-20,741
10000,JEwcI,2017-4-20,175
10000,JEwcI,2017-5-20,1459
10000,JEwcI,2017-6-20,1825
10000,JEwcI,2017-7-20,1221
10000,JEwcI,2017-8-20,1870
10000,JEwcI,2017-9-20,1626
10000,JEwcI,2017-10-20,1934
10000,JEwcI,2017-11-20,1205
10000,JEwcI,2017-12-20,1783
10000,JEwcI,2017-1-21,1850
10000,JEwcI,2017-2-21,1398
10000,JEwcI,2017-3-21,279
10000,JEwcI,2017-4-21,701
10000,JEwcI,2017-5-21,193
10000,JEwcI,2017-6-21,734
10000,JEwcI,2017-7-21,1637
10000,JEwcI,2017-8-21,534
10000,JEwcI,2017-9-21,1556
10000,JEwcI,2017-10-21,1993
10000,JEwcI,2017-11-21,176
10000,JEwcI,2017-12-21,1705
10000,JEwcI,2017-1-22,962
10000,JEwcI,2017-2-22,548
10000,JEwcI,2017-3-22,1881
10000,JEwcI,2017-4-22,300
10000,JEwcI,2017-5-22,413
10000,JEwcI,2017-6-22,641
10000,JEwcI,2017-7-22,1855
10000,JEwcI,2017-8-22,855
10000,JEwcI,2017-9-22,1142
10000,JEwcI,2017-10-22,1462
10000,JEwcI,2017-11-22,1611
10000,JEwcI,2017-12-22,877
10000,JEwcI,2017-1-23,424
10000,JEwcI,2017-2-23,678
10000,JEwcI,2017-3-23,1752
10000,JEwcI,2017-4-23,443
10000,JEwcI,2017-5-23,296
10000,JEwcI,2017-6-23,673
10000,JEwcI,2017-7-23,40
10000,JEwcI,2017-8-23,1313
10000,JEwcI,2017-9-23,875
10000,JEwcI,2017-10-23,72
10000,JEwcI,2017-11-23,818
10000,JEwcI,2017-12-23,610
10000,JEwcI,2017-1-24,1017
10000,JEwcI,2017-2-24,932
10000,JEwcI,2017-3-24,112
10000,JEwcI,2017-4-24,695
10000,JEwcI,2017-5-24,1169
10000,JEwcI,2017-6-24,1831
10000,JEwcI,2017-7-24,40
10000,JEwcI,2017-8-24,488
10000,JEwcI,2017-9-24,685
10000,JEwcI,2017-10-24,1090
10000,JEwcI,2017-11-24,1497
10000,JEwcI,2017-12-24,589
10000,JEwcI,2017-1-25,1990
10000,JEwcI,2017-2-25,1145
10000,JEwcI,2017-3-25,1353
10000,JEwcI,2017-4-25,1314
10000,JEwcI,2017-5-25,651
10000,JEwcI,2017-6-25,740
10000,JEwcI,2017-7-25,44
10000,JEwcI,2017-8-25,1258
10000,JEwcI,2017-9-25,335
10000,JEwcI,2017-10-25,759
10000,JEwcI,2017-11-25,1192
10000,JEwcI,2017-12-25,1605
10000,JEwcI,2017-1-26,1264
10000,JEwcI,2017-2-26,181
10000,JEwcI,2017-3-26,503
10000,JEwcI,2017-4-26,1829
10000,JEwcI,2017-5-26,1775
10000,JEwcI,2017-6-26,608
10000,JEwcI,2017-7-26,1292
10000,JEwcI,2017-8-26,1997
10000,JEwcI,2017-9-26,1549
10000,JEwcI,2017-10-26,1556
10000,JEwcI,2017-11-26,1561
10000,JEwcI,2017-12-26,1627
10000,JEwcI,2017-1-27,467
10000,JEwcI,2017-2-27,1541
10000,JEwcI,2017-3-27,129
10000,JEwcI,2017-4-27,1240
10000,JEwcI,2017-5-27,1813
10000,JEwcI,2017-6-27,1174
10000,JEwcI,2017-7-27,601
10000,JEwcI,2017-8-27,77
10000,JEwcI,2017-9-27,215
10000,JEwcI,2017-10-27,683
10000,JEwcI,2017-11-27,213
10000,JEwcI,2017-12-27,1992
10000,JEwcI,2017-1-28,1824
10000,JEwcI,2017-2-28,1601
10000,JEwcI,2017-3-28,1392
10000,JEwcI,2017-4-28,1759
10000,JEwcI,2017-5-28,670
10000,JEwcI,2017-6-28,428
10000,JEwcI,2017-7-28,27
10000,JEwcI,2017-8-28,84
10000,JEwcI,2017-9-28,75
10000,JEwcI,2017-10-28,786
10000,JEwcI,2017-11-28,1498
10000,JEwcI,2017-12-28,970
10000,JEwcI,2017-1-29,287
10000,JEwcI,2017-2-29,1847
10000,JEwcI,2017-3-29,604
10000,JEwcI,2017-4-29,503
10000,JEwcI,2017-5-29,1221
10000,JEwcI,2017-6-29,663
10000,JEwcI,2017-7-29,1706
10000,JEwcI,2017-8-29,363
10000,JEwcI,2017-9-29,1010
10000,JEwcI,2017-10-29,171
10000,JEwcI,2017-11-29,1489
10000,JEwcI,2017-12-29,240
10000,JEwcI,2017-1-30,164
10000,JEwcI,2017-2-30,1542
10000,JEwcI,2017-3-30,1619
10000,JEwcI,2017-4-30,913
10000,JEwcI,2017-5-30,1591
10000,JEwcI,2017-6-30,704
10000,JEwcI,2017-7-30,1818
10000,JEwcI,2017-8-30,1232
10000,JEwcI,2017-9-30,750
10000,JEwcI,2017-10-30,1205
10000,JEwcI,2017-11-30,975
10000,JEwcI,2017-12-30,1539
10000,JEwcI,2017-1-31,303
10000,JEwcI,2017-2-31,1422
10000,JEwcI,2017-3-31,1098
10000,JEwcI,2017-4-31,1247
10000,JEwcI,2017-5-31,1584
10000,JEwcI,2017-6-31,1648
10000,JEwcI,2017-7-31,971
10000,JEwcI,2017-8-31,1864
10000,JEwcI,2017-9-31,913
10000,JEwcI,2017-10-31,1075
10000,JEwcI,2017-11-31,1545
10000,JEwcI,2017-12-31,712
10000,JEwcI,2017-1-1,1546
10000,JEwcI,2017-2-1,678
10000,JEwcI,2017-3-1,1769
10000,JEwcI,2017-4-1,1262
10000,JEwcI,2017-5-1,519
10000,JEwcI,2017-6-1,1985
10000,JEwcI,2017-7-1,289
10000,JEwcI,2017-8-1,1944
10000,JEwcI,2017-9-1,865
10000,JEwcI,2017-10-1,540
10000,JEwcI,2017-11-1,1245
10000,JEwcI,2017-12-1,1508
10000,JEwcI,2017-1-2,318
10000,JEwcI,2017-2-2,1870
